,ID,ResDensity,N_TraitValue,Habitat,Res_MovementDimensionality,Con_MovementDimensionality,ConTaxa,ResTaxa
3550,40098,6.0,6.75e-06,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3551,40098,6.0,2.3100000000000002e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3552,40098,8.0,4.15e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3553,40098,8.0,4.6299999999999994e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3554,40098,8.0,3.86e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3555,40098,8.0,3.18e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3556,40098,12.0,9.65e-07,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3557,40098,12.0,2.8000000000000003e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3558,40098,12.0,2.12e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3559,40098,12.0,2.8000000000000003e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3560,40098,55.0,3.09e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3561,40098,55.0,4.05e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3562,40098,55.0,2.99e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3563,40098,55.0,3.28e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3564,40099,2.0,8.68e-06,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3565,40099,2.0,0.0,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3566,40099,3.0,1.93e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3567,40099,3.0,7.72e-06,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3568,40099,4.0,3.3799999999999995e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3569,40099,4.0,3.6700000000000004e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3570,40099,5.0,1.64e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3571,40099,5.0,7.72e-06,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3572,40099,7.0,2.51e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3573,40099,7.0,8.58e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3574,40099,9.0,2.0300000000000002e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3575,40099,9.0,0.00010127299999999999,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3576,40099,10.0,7.72e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3577,40099,10.0,9.65e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3578,40099,12.0,0.000137924,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3579,40099,12.0,8.58e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3580,40099,14.0,0.000113812,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3581,40099,14.0,9.93e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3582,40099,20.0,8.2e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3583,40099,20.0,7.91e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3584,40099,2.0,5.26e-06,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3585,40099,2.0,1.6800000000000002e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3586,40099,3.0,3.8900000000000004e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3587,40099,3.0,2e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3588,40099,4.0,2.1000000000000002e-06,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3589,40099,4.0,0.0,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3590,40099,5.0,6.31e-06,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3591,40099,5.0,2.5300000000000002e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3592,40099,7.0,3.47e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3593,40099,7.0,1.3699999999999998e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3594,40099,9.0,7.58e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3595,40099,9.0,3.79e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3596,40099,10.0,8.31e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3597,40099,10.0,0.00010206200000000001,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3598,40099,12.0,5.5799999999999994e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3599,40099,12.0,7.890000000000001e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3600,40099,14.0,2.95e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3601,40099,14.0,2.3100000000000002e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3602,40099,20.0,3.47e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3603,40099,20.0,1.47e-05,Marine,2D,2D,Asterias vulgaris Verrill,Placopecten magellanicus (Gmelin 1791)
3604,40100,11.11,2.1600000000000003e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3605,40100,11.11,7.990000000000001e-07,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3606,40100,16.67,3.5100000000000006e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3607,40100,16.67,2.47e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3608,40100,22.22,8.78e-06,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3609,40100,22.22,2.8699999999999996e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3610,40100,27.78,2.3100000000000002e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3611,40100,27.78,1.92e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3612,40100,38.89,4.6299999999999994e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3613,40100,38.89,2e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3614,40100,50.0,2.08e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3615,40100,50.0,1.76e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3616,40100,61.11,5.11e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3617,40100,61.11,2.08e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3618,40100,72.22,2.8699999999999996e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3619,40100,72.22,2.3899999999999998e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3620,40100,83.33,1.84e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3621,40100,83.33,2.7899999999999997e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3622,40100,111.11,1.76e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3623,40100,111.11,2.71e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3624,40100,11.11,1.32e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3625,40100,11.11,9.92e-06,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3626,40100,16.67,1.07e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3627,40100,16.67,1.07e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3628,40100,22.22,1.1599999999999999e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3629,40100,22.22,8.27e-06,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3630,40100,27.78,1.4099999999999999e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3631,40100,27.78,4.13e-06,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3632,40100,38.89,1.65e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3633,40100,38.89,2.3100000000000002e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3634,40100,50.0,1.49e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3635,40100,50.0,1.1599999999999999e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3636,40100,61.11,1.32e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3637,40100,61.11,1.32e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3638,40100,72.22,1.24e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3639,40100,72.22,1.07e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3640,40100,83.33,1.74e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3641,40100,83.33,9.92e-06,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3642,40100,111.11,1.32e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3643,40100,111.11,1.49e-05,Marine,2D,2D,Cancer irroratus Say 1817,Placopecten magellanicus (Gmelin 1791)
3644,40101,1.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3645,40101,1.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3646,40101,1.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3647,40101,1.0,0.0,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3648,40101,1.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3649,40101,1.0,0.0,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3650,40101,1.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3651,40101,1.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3652,40101,1.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3653,40101,1.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3654,40101,1.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3655,40101,1.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3656,40101,2.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3657,40101,2.0,2.3100000000000002e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3658,40101,2.0,2.3100000000000002e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3659,40101,2.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3660,40101,2.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3661,40101,2.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3662,40101,2.0,2.3100000000000002e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3663,40101,2.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3664,40101,2.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3665,40101,2.0,2.3100000000000002e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3666,40101,2.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3667,40101,2.0,2.3100000000000002e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3668,40101,5.0,2.3100000000000002e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3669,40101,5.0,2.3100000000000002e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3670,40101,5.0,2.3100000000000002e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3671,40101,5.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3672,40101,5.0,2.3100000000000002e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3673,40101,5.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3674,40101,5.0,2.3100000000000002e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3675,40101,5.0,2.3100000000000002e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3676,40101,5.0,3.47e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3677,40101,5.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3678,40101,5.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3679,40101,5.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3680,40101,10.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3681,40101,10.0,2.3100000000000002e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3682,40101,10.0,2.3100000000000002e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3683,40101,10.0,0.0,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3684,40101,10.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3685,40101,10.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3686,40101,10.0,2.3100000000000002e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3687,40101,10.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3688,40101,10.0,2.3100000000000002e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3689,40101,10.0,4.6299999999999994e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3690,40101,10.0,3.47e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3691,40101,10.0,0.0,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3692,40101,20.0,3.47e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3693,40101,20.0,4.6299999999999994e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3694,40101,20.0,3.47e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3695,40101,20.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3696,40101,20.0,3.47e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3697,40101,20.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3698,40101,20.0,3.47e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3699,40101,20.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3700,40101,20.0,3.47e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3701,40101,20.0,3.47e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3702,40101,20.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3703,40101,20.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3704,40101,30.0,3.47e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3705,40101,30.0,2.3100000000000002e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3706,40101,30.0,2.3100000000000002e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3707,40101,30.0,1.1599999999999999e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3708,40101,30.0,6.94e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3709,40101,30.0,2.3100000000000002e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3710,40101,30.0,3.47e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3711,40101,30.0,2.3100000000000002e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3712,40101,30.0,2.3100000000000002e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3713,40101,30.0,2.3100000000000002e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3714,40101,30.0,2.3100000000000002e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3715,40101,30.0,2.3100000000000002e-05,Terrestrial,2D,2D,Repipta flavicans (Amyot and Serville 1843),Acalymma blomorum Munroe and Smith
3716,40102,28700.0,0.023360226,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3717,40102,28700.0,0.00820498,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3718,40102,28700.0,0.01162041,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3719,40102,28700.0,0.007355839,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3720,40102,50000.0,0.193816159,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3721,40102,50000.0,0.13187480199999999,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3722,40102,50000.0,0.122856663,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3723,40102,50000.0,0.173385097,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3724,40102,50000.0,0.138191998,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3725,40102,50000.0,0.118110798,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3726,40102,50000.0,0.149085663,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3727,40102,50000.0,0.123040034,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3728,40102,50000.0,0.135885177,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3729,40102,50000.0,0.163378663,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3730,40102,50000.0,0.14115319099999998,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3731,40102,50000.0,0.133019679,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3732,40102,50000.0,0.13912117699999998,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3733,40102,50000.0,0.134566239,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3734,40102,50000.0,0.112142134,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3735,40102,50000.0,0.11396485099999999,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3736,40102,55000.0,0.039442793999999996,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3737,40102,55000.0,0.053682268,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3738,40102,55000.0,0.039265217000000005,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3739,40102,55000.0,0.047567873,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3740,40102,55000.0,0.044541698,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3741,40102,55000.0,0.027231921,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3742,40102,55000.0,0.026263814,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3743,40102,55000.0,0.037504007,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3744,40102,94278.70486,0.19657958,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3745,40102,98147.41362,0.23496596100000003,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3746,40102,98392.0398,0.166022805,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3747,40102,99600.0,0.138595953,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3748,40102,99600.0,0.09008925300000001,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
3749,40102,99600.0,0.065200667,Freshwater,3D,3D,Brachionus calyciflorus Pallas 1766,Monoraphidium minutum (Ngeli) Komrkov-legnerov 1969
